date,home_team,home_score,away_team,away_score,home_Rk,home_Team,home_Conf,home_G,home_Rec,home_Conf Rec,home_AdjOE,home_AdjDE,home_Barthag,home_EFG%,home_EFGD%,home_TOR,home_TORD,home_ORB,home_DRB,home_FTR,home_FTRD,home_2P%,home_2P%D,home_3P%,home_3P%D,home_3PR,home_3PRD,home_Adj T.,home_WAB,away_Rk,away_Team,away_Conf,away_G,away_Rec,away_Conf Rec,away_AdjOE,away_AdjDE,away_Barthag,away_EFG%,away_EFGD%,away_TOR,away_TORD,away_ORB,away_DRB,away_FTR,away_FTRD,away_2P%,away_2P%D,away_3P%,away_3P%D,away_3PR,away_3PRD,away_Adj T.,away_WAB
20171113,Boston University,74,Albany,88,177,Boston University,Pat,1,0–1,0–0,87.1249,91.272,.3725177,44.7197,45.0103,18.4123,25.534,20.5238,25.8112,28.1213,48.0235,45.0183,50.0157,29.4184,25.056,29.8237,40.0187,72.0173,-0.8254,122,Albany,AE,1,1–0,0–0,102.1141,98.6133,.5996122,41.9241,47.5132,19.9161,10.7287,48.77,20.045,30.6189,23.752,42.6208,59.5244,26.7219,18.215,24.2278,37.3157,63.4294,+0.1044
20171113,Cornell,94,Binghamton,84,273,Cornell,Ivy,1,0–1,0–0,85.7259,108.6220,.0610273,28.8297,45.7111,22.9230,12.2279,29.8135,48.8292,50.052,25.768,36.0272,43.495,14.8292,35.3185,51.920,24.318,71.1190,-0.35188,143,Binghamton,AE,1,1–0,0–0,89.2238,88.659,.5195143,54.487,36.919,26.1269,23.560,28.6152,31.1175,36.8133,23.142,44.4188,36.026,47.622,26.781,36.8149,23.112,76.078,+0.02132
20171113,Fordham,81,LIU,68,166,Fordham,A10,1,0–1,0–0,82.8271,85.838,.4000166,42.0240,38.129,13.534,31.46,13.2287,50.0293,25.0237,25.463,59.455,41.774,12.5294,21.732,42.975,39.0179,68.6243,-0.9273,198,LIU,NEC,1,0–1,0–0,112.156,121.0286,.2943198,55.971,57.9248,13.130,16.7214,20.0245,36.8230,17.1279,37.1165,58.064,58.7237,34.6121,37.5204,34.2181,34.3120,82.79,-0.7239
20171113,Hofstra,75,Kennesaw St.,57,207,Hofstra,CAA,1,1–0,0–0,101.8144,111.0238,.2701207,46.0178,52.3191,19.6157,18.2179,41.734,31.6182,33.3165,16.916,48.6143,57.9228,28.6197,29.6118,44.461,41.5215,69.4226,+0.04101,215,Kennesaw St.,ASun,1,0–1,0–0,91.2219,101.0149,.2380215,49.1142,54.7214,22.8225,14.8249,17.6260,31.4179,35.2153,35.9151,36.1271,66.7282,50.014,24.054,33.3191,39.1182,74.9105,-0.22161
20171113,Marshall,83,Southern,74,213,Marshall,CUSA,1,1–0,0–0,121.221,133.9297,.2419213,57.250,61.7268,15.250,27.819,43.924,42.4270,49.358,23.447,74.23,60.5251,28.9195,42.3240,55.111,40.6202,72.5157,+0.03112,293,Southern,SWAC,1,0–1,0–0,81.7273,119.8280,.0121293,39.2265,54.0204,29.0287,13.2268,24.3197,45.2279,45.180,58.7275,42.5209,66.7282,18.2282,19.020,21.6292,33.3108,73.8124,-0.5205
20171113,Oakland,87,New Orleans,68,52,Oakland,Horz,1,1–0,0–0,105.7102,88.960,.880552,58.343,41.956,23.2235,18.0181,23.3208,30.2160,51.944,25.061,62.140,41.266,36.0102,29.4110,46.347,25.021,73.0145,+0.0859,197,New Orleans,Slnd,1,0–1,0–0,98.8167,106.6207,.2949197,42.6232,55.4222,30.2291,15.8233,42.927,20.655,38.9116,33.9133,42.5209,50.0157,28.6197,40.0222,25.9266,53.6287,68.4245,-0.44198
20171113,Penn,71,La Salle,75,196,Penn,Ivy,1,0–1,0–0,96.5188,104.0186,.2978196,42.4235,53.6199,11.715,20.9112,24.5192,21.967,26.4227,42.9205,51.5118,61.5258,23.1254,23.550,54.213,30.477,74.3114,-0.8251,29,La Salle,A10,1,1–0,0–0,99.1166,76.99,.948229,54.389,37.826,21.1191,27.621,22.2219,17.635,29.8195,10.23,53.694,27.67,36.897,35.0179,40.4102,40.8209,66.9266,+0.0675
20171113,Siena,53,Florida Gulf Coast,86,158,Siena,MAAC,1,0–1,0–0,80.3279,82.024,.4380158,41.7245,36.416,30.8293,7.7296,28.2156,23.184,23.3251,37.1165,41.3226,40.052,28.6197,20.023,23.3283,35.7138,73.0145,-0.7230,109,Florida Gulf Coast,ASun,1,1–0,0–0,123.415,115.6266,.6807109,54.685,61.5265,15.453,14.1258,47.213,13.914,56.928,24.657,59.552,52.8188,30.4166,48.3281,35.4161,44.6246,77.355,+0.1138
20171113,South Florida,53,Morgan St.,63,167,South Florida,Amer,1,1–0,0–0,95.1193,98.5132,.4000167,45.0192,38.129,16.987,18.5170,16.1276,34.1207,34.0161,35.6148,44.1194,38.343,31.3160,25.056,32.0215,20.34,64.3288,+0.0485,281,Morgan St.,MEAC,1,0–1,0–0,78.3287,103.2177,.0400281,36.9282,54.4210,23.5237,26.130,31.1121,28.6143,23.1253,36.8160,36.0272,44.4111,26.7219,47.6274,23.1284,36.8149,78.939,-0.9272
20171113,Virginia,93,Austin Peay,49,21,Virginia,ACC,1,1–0,0–0,108.480,81.721,.962621,47.6160,33.37,21.7203,28.316,25.9181,41.0257,57.127,35.3146,53.892,44.0104,25.0235,15.410,38.1129,51.0280,62.9296,+0.2118,235,Austin Peay,OVC,1,0–1,0–0,83.3269,95.7110,.1676235,43.5219,52.6195,25.4259,22.479,28.1157,42.1267,22.2259,32.8120,46.3168,51.5177,23.1254,36.0192,24.1279,43.1232,69.3230,-0.5207
20171113,VCU,95,North Florida,85,43,VCU,A10,1,1–0,0–0,117.035,96.6116,.900543,55.380,39.735,14.342,15.5238,36.468,17.534,20.0270,51.7255,46.3168,44.4111,44.148,15.410,45.355,22.49,73.4135,+0.02122,119,North Florida,ASun,2,0–2,0–0,103.1129,99.1136,.6133119,47.4163,56.1233,27.3281,19.7143,24.4193,38.8247,27.6218,36.4156,34.7278,58.9238,45.536,32.4151,37.9131,28.047,81.717,-0.32174
20171113,UAB,89,Chattanooga,47,75,UAB,CUSA,1,1–0,0–0,115.644,102.7173,.796675,68.411,48.4149,20.8182,20.8114,29.2143,20.958,38.6118,23.853,73.04,51.5177,40.070,30.0121,35.1165,47.6269,76.567,+0.02127,216,Chattanooga,SC,1,0–1,0–0,90.9223,100.7147,.2369216,45.8182,52.1186,21.8205,20.4125,22.5217,12.18,23.3251,62.5279,45.9173,37.033,30.4166,47.6274,38.3126,43.8239,68.4245,-0.7223
20171113,Illinois Chicago,82,Saint Joseph's,86,149,Illinois Chicago,Horz,1,1–0,0–0,90.7225,90.767,.4986149,46.4175,47.2128,19.3148,32.73,30.6125,34.4210,32.1175,11.14,50.0128,42.986,27.3213,41.7236,39.3116,22.28,70.4204,+0.02130,187,Saint Joseph's,A10,1,0–1,0–0,112.754,120.7284,.3122187,54.389,66.1287,8.05,16.1226,22.2219,27.6130,28.6208,51.8256,45.5177,51.6180,46.230,56.0294,37.1142,44.6246,74.6111,-0.6216
20171113,Northern Iowa,73,Alcorn St.,45,130,Northern Iowa,MVC,1,0–1,0–0,108.284,105.5197,.5733130,53.698,54.8216,20.1168,10.1291,20.0245,29.0148,27.3222,33.9133,37.0262,56.8222,46.429,33.3155,50.923,29.056,66.4272,-0.18153,265,Alcorn St.,SWAC,2,0–2,0–0,97.4179,119.4278,.0876265,40.4257,69.9293,21.2195,17.2201,28.7151,39.2250,32.8169,47.5232,44.2191,63.6269,22.9258,51.9284,38.4125,44.1242,73.8124,-0.7235
20171113,Samford,87,Alabama A&M,68,288,Samford,SC,1,0–1,0–0,80.1280,111.1239,.0226288,39.3264,64.3283,25.4259,14.7251,34.981,29.2151,24.6240,34.9143,37.5257,65.9278,27.6209,40.9231,47.538,34.9127,73.0145,-0.33179,249,Alabama A&M,SWAC,1,0–1,0–0,67.8297,80.117,.1287249,37.1280,40.843,30.0290,18.8162,21.4229,15.920,12.9285,20.025,39.5244,43.292,21.1272,23.852,30.6228,32.398,76.373,-0.8242
20171113,Grand Canyon,75,Robert Morris,61,104,Grand Canyon,WAC,1,1–0,0–0,86.8254,80.318,.7118104,50.0130,42.971,24.6248,31.85,38.553,25.0102,27.1224,28.688,51.4120,41.774,31.8154,30.8135,37.3137,26.533,70.2205,+0.01140,224,Robert Morris,NEC,1,0–1,0–0,94.4203,105.9201,.2090224,43.1221,63.4278,23.0233,24.349,20.5238,55.2297,15.4282,23.955,32.5288,71.4295,40.070,27.894,38.5122,26.937,79.629,-0.20156
20171113,Missouri,99,Wagner,55,13,Missouri,SEC,1,1–0,0–0,111.759,81.823,.972913,62.723,44.391,24.9251,19.1157,29.2143,24.497,25.5231,18.023,60.745,42.986,43.552,31.6145,45.157,31.182,67.6256,+0.2117,113,Wagner,NEC,1,1–0,0–0,84.2267,79.213,.6670113,41.8243,36.215,23.4236,26.329,34.287,28.9146,40.0103,63.8285,41.2228,44.0104,28.6197,18.215,38.2128,46.8265,69.4226,+0.1528
20171113,North Dakota,80,Arkansas Pine Bluff,71,184,North Dakota,BSky,2,1–1,0–0,101.6145,108.3216,.3231184,55.775,50.8169,16.165,18.0181,17.6260,31.0172,35.2153,48.4239,53.0100,54.7206,41.064,27.894,32.0215,29.565,78.147,-0.6219,271,Arkansas Pine Bluff,SWAC,2,0–2,0–0,90.2229,113.7262,.0653271,40.6256,56.5239,19.4153,24.253,28.4155,41.0257,36.8133,55.6267,33.8282,63.5268,32.7145,31.1139,44.461,41.7222,72.5157,-1.6298
20171113,Oregon,100,Prairie View A&M,67,100,Oregon,P12,1,1–0,0–0,97.2182,89.261,.7269100,50.8126,35.114,18.5127,12.8272,24.2198,7.92,22.0261,28.185,60.048,29.611,27.6209,26.781,49.228,52.6286,71.2185,+0.01142,225,Prairie View A&M,SWAC,1,0–1,0–0,85.6260,96.4115,.2044225,42.1238,56.3237,22.8225,24.054,22.5217,30.3162,47.470,53.6263,46.2171,66.7282,22.2262,25.056,31.6221,35.7138,81.816,-0.38191
20171113,Utah,91,Mississippi Valley St.,51,60,Utah,P12,1,1–0,0–0,97.6177,83.730,.852960,56.362,42.159,24.0244,22.872,30.3129,22.576,53.637,47.4230,66.716,46.2129,25.0235,22.234,35.7155,31.687,76.078,+0.03104,279,Mississippi Valley St.,SWAC,1,0–1,0–0,102.3139,133.6296,.0445279,42.2237,69.6292,9.27,13.8263,22.0223,36.7228,15.6281,39.3183,38.3251,70.0294,35.3109,46.2263,26.6263,46.4261,65.7278,-0.5206
20171113,San Francisco,75,Saint Francis,63,241,San Francisco,WCC,1,0–1,0–0,88.7242,102.8175,.1543241,44.1209,48.3145,24.0244,18.9161,29.3140,22.980,44.189,55.2265,38.9247,51.2172,34.8118,26.781,39.0118,25.928,75.299,-0.9276,173,Saint Francis,NEC,1,0–1,0–0,106.892,111.4243,.3799173,51.9115,63.1277,13.635,15.2243,13.3285,35.7218,34.6157,4.61,52.5106,59.0239,33.3129,46.2263,23.1284,40.0187,71.0193,-0.33180
20171113,Hawaii,72,Troy,67,144,Hawaii,BW,2,2–0,0–0,103.1130,102.5171,.5147144,53.797,49.1152,19.7158,18.4172,30.5128,22.980,65.78,46.5226,62.239,46.7134,23.5251,35.9190,31.5222,34.2117,74.7108,+0.0672,133,Troy,SB,2,1–1,0–0,103.4127,101.4157,.5570133,53.3101,47.6134,22.3214,16.9206,39.746,24.195,39.3111,26.471,54.787,42.581,34.0127,36.5199,38.5122,41.6221,72.3167,-0.9269
20171113,Nevada,88,Rhode Island,81,44,Nevada,MWC,1,1–0,0–0,105.7104,87.347,.900444,54.094,41.449,13.029,22.285,17.1266,26.3116,41.995,36.2155,59.057,46.2129,30.4166,21.129,37.1142,32.8103,79.727,+0.1045,30,Rhode Island,A10,1,1–0,0–0,104.6110,81.720,.944830,56.655,50.0162,19.8159,35.61,29.0148,28.1140,32.8169,76.2296,63.830,44.4111,21.4271,40.0222,23.0288,35.7138,74.5112,+0.0864
20171113,Oregon St.,66,Wyoming,75,72,Oregon St.,P12,1,1–0,0–0,115.842,101.8164,.814872,57.947,43.985,15.757,16.9206,31.4118,21.462,55.632,80.7298,67.415,41.063,25.0235,33.3155,31.7217,31.687,78.841,+0.0492,139,Wyoming,MWC,1,1–0,0–0,94.5200,93.795,.5253139,52.1110,45.8112,20.4175,21.891,12.1291,22.576,62.517,23.344,37.0262,45.9127,47.622,30.4130,43.868,38.3170,76.567,+0.02120
20171114,Michigan St.,81,Duke,88,24,Michigan St.,B10,1,1–0,0–0,104.2136,80.012,.954124,59.844,43.277,25.6293,23.165,48.311,23.994,52.546,22.738,65.316,32.49,25.0266,37.9228,19.7320,43.9270,75.977,+0.04113,15,Duke,ACC,2,2–0,0–0,122.517,91.266,.967415,61.931,46.2112,15.764,22.285,39.544,27.7139,19.0306,17.717,58.661,41.770,45.834,34.5178,32.7224,44.6276,77.250,+0.2229
20171114,Kansas,65,Kentucky,61,2,Kansas,B12,1,1–0,0–0,128.29,81.715,.99442,70.06,39.731,27.1308,20.3128,40.042,18.634,18.3308,27.670,75.02,31.47,42.953,34.8181,46.739,39.7214,77.053,+0.0591,76,Kentucky,SEC,2,2–0,0–0,105.9120,92.575,.825976,45.9205,49.6168,17.4108,19.6150,37.164,31.4197,37.7145,27.266,44.9206,50.7181,33.3146,31.9149,19.7320,41.2240,71.2199,+0.3515
